@relation zookeeper_TE7
@attribute SIZE numeric
@attribute NR numeric
@attribute N_AUTH numeric
@attribute LOC_ADDED numeric
@attribute MAX_LOC_ADDED numeric
@attribute AVG_LOC_ADDED numeric
@attribute CHURN numeric
@attribute MAX_CHURN numeric
@attribute AVG_CHURN numeric
@attribute IS_BUGGY {'true', 'false'}
@data
173,2,1,28,28,14.0,9,5,4.5,false
145,0,0,0,0,0.0,0,0,0.0,true
40,0,0,0,0,0.0,0,0,0.0,false
76,0,0,0,0,0.0,0,0,0.0,false
120,0,0,0,0,0.0,0,0,0.0,false
130,1,1,7,7,7.0,39,39,39.0,false
143,1,1,0,0,0.0,29,29,29.0,false
69,0,0,0,0,0.0,0,0,0.0,true
512,3,2,9,4,3.0,0,0,0.0,true
93,0,0,0,0,0.0,0,0,0.0,false
274,3,3,35,31,11.666666666666666,21,11,7.0,false
208,2,2,54,44,27.0,9,8,4.5,false
74,1,1,0,0,0.0,8,8,8.0,false
147,1,1,33,33,33.0,1,1,1.0,false
375,1,1,5,5,5.0,0,0,0.0,true
106,1,1,2,2,2.0,24,24,24.0,false
57,0,0,0,0,0.0,0,0,0.0,false
132,0,0,0,0,0.0,0,0,0.0,false
33,0,0,0,0,0.0,0,0,0.0,false
457,0,0,0,0,0.0,0,0,0.0,false
129,0,0,0,0,0.0,0,0,0.0,false
208,4,2,18,8,4.5,58,50,14.5,false
110,0,0,0,0,0.0,0,0,0.0,false
833,0,0,0,0,0.0,0,0,0.0,false
72,0,0,0,0,0.0,0,0,0.0,false
968,1,1,0,0,0.0,11,11,11.0,true
136,0,0,0,0,0.0,0,0,0.0,true
227,1,1,43,43,43.0,64,64,64.0,true
232,1,1,1,1,1.0,0,0,0.0,false
98,0,0,0,0,0.0,0,0,0.0,false
53,1,1,1,1,1.0,0,0,0.0,false
67,0,0,0,0,0.0,0,0,0.0,false
662,0,0,0,0,0.0,0,0,0.0,false
461,2,1,5,5,2.5,7,7,3.5,false
31,0,0,0,0,0.0,0,0,0.0,false
947,9,4,50,22,5.555555555555555,76,36,8.444444444444445,true
251,1,1,1,1,1.0,0,0,0.0,false
192,0,0,0,0,0.0,0,0,0.0,false
76,0,0,0,0,0.0,0,0,0.0,false
352,1,1,563,563,563.0,264,264,264.0,false
72,0,0,0,0,0.0,0,0,0.0,false
272,0,0,0,0,0.0,0,0,0.0,false
147,0,0,0,0,0.0,0,0,0.0,false
32,0,0,0,0,0.0,0,0,0.0,false
79,1,1,4,4,4.0,2,2,2.0,false
140,0,0,0,0,0.0,0,0,0.0,false
40,0,0,0,0,0.0,0,0,0.0,false
61,0,0,0,0,0.0,0,0,0.0,false
66,1,1,0,0,0.0,6,6,6.0,false
157,0,0,0,0,0.0,0,0,0.0,false
106,1,1,3,3,3.0,0,0,0.0,false
77,1,1,0,0,0.0,13,13,13.0,false
583,1,1,1,1,1.0,0,0,0.0,false
89,0,0,0,0,0.0,0,0,0.0,false
454,0,0,0,0,0.0,0,0,0.0,false
106,0,0,0,0,0.0,0,0,0.0,false
169,2,2,2,1,1.0,0,0,0.0,true
150,4,3,7,5,1.75,9,4,2.25,false
42,0,0,0,0,0.0,0,0,0.0,false
137,0,0,0,0,0.0,0,0,0.0,true
103,0,0,0,0,0.0,0,0,0.0,false
113,0,0,0,0,0.0,0,0,0.0,false
82,0,0,0,0,0.0,0,0,0.0,true
167,0,0,0,0,0.0,0,0,0.0,true
33,0,0,0,0,0.0,0,0,0.0,false
57,0,0,0,0,0.0,0,0,0.0,false
604,4,3,4,2,1.0,51,37,12.75,false
325,0,0,0,0,0.0,0,0,0.0,false
296,2,2,1,1,0.5,8,8,4.0,true
1320,5,3,27,15,5.4,66,49,13.2,true
118,0,0,0,0,0.0,0,0,0.0,false
344,3,2,50,36,16.666666666666668,29,14,9.666666666666666,true
536,2,1,169,167,84.5,18,18,9.0,false
133,1,1,79,79,79.0,32,32,32.0,false
282,1,1,6,6,6.0,0,0,0.0,false
210,0,0,0,0,0.0,0,0,0.0,false
29,0,0,0,0,0.0,0,0,0.0,false
70,0,0,0,0,0.0,0,0,0.0,false
80,0,0,0,0,0.0,0,0,0.0,false
37,0,0,0,0,0.0,0,0,0.0,false
132,0,0,0,0,0.0,0,0,0.0,false
39,0,0,0,0,0.0,0,0,0.0,false
34,0,0,0,0,0.0,0,0,0.0,false
57,0,0,0,0,0.0,0,0,0.0,false
525,0,0,0,0,0.0,0,0,0.0,false
84,0,0,0,0,0.0,0,0,0.0,false
37,0,0,0,0,0.0,0,0,0.0,false
718,3,2,8,5,2.6666666666666665,1,1,0.3333333333333333,true
139,0,0,0,0,0.0,0,0,0.0,false
142,2,1,20,12,10.0,7,7,3.5,false
53,0,0,0,0,0.0,0,0,0.0,false
249,2,1,14,13,7.0,13,13,6.5,false
81,0,0,0,0,0.0,0,0,0.0,false
605,0,0,0,0,0.0,0,0,0.0,false
702,3,1,133,114,44.333333333333336,109,54,36.333333333333336,true
66,0,0,0,0,0.0,0,0,0.0,false
833,2,2,6,4,3.0,1,1,0.5,false
43,0,0,0,0,0.0,0,0,0.0,false
47,0,0,0,0,0.0,0,0,0.0,false
99,0,0,0,0,0.0,0,0,0.0,false
173,2,1,11,9,5.5,14,14,7.0,false
1546,3,2,3,1,1.0,65,47,21.666666666666668,true
100,0,0,0,0,0.0,0,0,0.0,false
106,1,1,2,2,2.0,0,0,0.0,false
852,0,0,0,0,0.0,0,0,0.0,false
101,0,0,0,0,0.0,0,0,0.0,false
68,0,0,0,0,0.0,0,0,0.0,false
506,4,3,13,10,3.25,12,8,3.0,true
180,0,0,0,0,0.0,0,0,0.0,false
38,0,0,0,0,0.0,0,0,0.0,false
448,1,1,797,797,797.0,396,396,396.0,true
38,0,0,0,0,0.0,0,0,0.0,false
103,1,1,2,2,2.0,0,0,0.0,false
121,0,0,0,0,0.0,0,0,0.0,false
39,0,0,0,0,0.0,0,0,0.0,false
85,1,1,0,0,0.0,17,17,17.0,false
38,0,0,0,0,0.0,0,0,0.0,false
138,1,1,1,1,1.0,0,0,0.0,false
1668,7,3,267,172,38.142857142857146,306,254,43.714285714285715,false
208,1,1,1,1,1.0,0,0,0.0,false
151,0,0,0,0,0.0,0,0,0.0,false
517,1,1,38,38,38.0,10,10,10.0,false
63,0,0,0,0,0.0,0,0,0.0,false
50,0,0,0,0,0.0,0,0,0.0,false
312,0,0,0,0,0.0,0,0,0.0,false
94,0,0,0,0,0.0,0,0,0.0,false
34,0,0,0,0,0.0,0,0,0.0,false
42,0,0,0,0,0.0,0,0,0.0,false
101,1,1,73,73,73.0,20,20,20.0,false
41,0,0,0,0,0.0,0,0,0.0,false
85,0,0,0,0,0.0,0,0,0.0,false
54,1,1,7,7,7.0,1,1,1.0,false
109,0,0,0,0,0.0,0,0,0.0,true
127,2,2,3,2,1.5,3,2,1.5,false
92,0,0,0,0,0.0,0,0,0.0,false
668,3,3,26,23,8.666666666666666,18,17,6.0,true
186,0,0,0,0,0.0,0,0,0.0,false
38,0,0,0,0,0.0,0,0,0.0,false
87,0,0,0,0,0.0,0,0,0.0,false
78,0,0,0,0,0.0,0,0,0.0,false
72,0,0,0,0,0.0,0,0,0.0,false
138,0,0,0,0,0.0,0,0,0.0,false
43,0,0,0,0,0.0,0,0,0.0,false
99,0,0,0,0,0.0,0,0,0.0,false
75,1,1,20,20,20.0,1,1,1.0,false
98,0,0,0,0,0.0,0,0,0.0,false
176,2,1,12,7,6.0,7,6,3.5,false
107,1,1,9,9,9.0,35,35,35.0,false
116,2,1,5,3,2.5,2,1,1.0,false
141,0,0,0,0,0.0,0,0,0.0,false
837,2,2,114,113,57.0,93,93,46.5,true
312,0,0,0,0,0.0,0,0,0.0,false
98,0,0,0,0,0.0,0,0,0.0,false
88,0,0,0,0,0.0,0,0,0.0,false
33,0,0,0,0,0.0,0,0,0.0,false
321,0,0,0,0,0.0,0,0,0.0,false
50,0,0,0,0,0.0,0,0,0.0,false
283,1,1,2,2,2.0,0,0,0.0,false
333,0,0,0,0,0.0,0,0,0.0,false
36,0,0,0,0,0.0,0,0,0.0,false
183,4,2,10,5,2.5,15,5,3.75,true
37,0,0,0,0,0.0,0,0,0.0,true
38,0,0,0,0,0.0,0,0,0.0,false
57,0,0,0,0,0.0,0,0,0.0,false
82,0,0,0,0,0.0,0,0,0.0,false
148,1,1,36,36,36.0,15,15,15.0,false
125,1,1,7,7,7.0,39,39,39.0,false
381,4,3,17,15,4.25,13,12,3.25,false
251,0,0,0,0,0.0,0,0,0.0,false
189,0,0,0,0,0.0,0,0,0.0,true
38,0,0,0,0,0.0,0,0,0.0,false
63,0,0,0,0,0.0,0,0,0.0,false
146,1,1,0,0,0.0,18,18,18.0,false
111,2,2,5,5,2.5,17,14,8.5,false
38,0,0,0,0,0.0,0,0,0.0,false
53,0,0,0,0,0.0,0,0,0.0,false
257,2,2,24,23,12.0,13,13,6.5,true
44,0,0,0,0,0.0,0,0,0.0,false
34,0,0,0,0,0.0,0,0,0.0,false
109,0,0,0,0,0.0,0,0,0.0,false
36,0,0,0,0,0.0,0,0,0.0,false
78,1,1,26,26,26.0,20,20,20.0,false
146,2,2,2,1,1.0,0,0,0.0,false
162,0,0,0,0,0.0,0,0,0.0,false
264,0,0,0,0,0.0,0,0,0.0,false
92,1,1,4,4,4.0,3,3,3.0,false
361,0,0,0,0,0.0,0,0,0.0,false
113,0,0,0,0,0.0,0,0,0.0,false
45,0,0,0,0,0.0,0,0,0.0,false
48,0,0,0,0,0.0,0,0,0.0,false
131,0,0,0,0,0.0,0,0,0.0,false
204,0,0,0,0,0.0,0,0,0.0,false
27,1,1,0,0,0.0,1,1,1.0,false
126,0,0,0,0,0.0,0,0,0.0,false
33,0,0,0,0,0.0,0,0,0.0,false
120,1,1,0,0,0.0,4,4,4.0,false
179,0,0,0,0,0.0,0,0,0.0,false
1185,2,2,8,7,4.0,21,21,10.5,false
252,1,1,2,2,2.0,0,0,0.0,false
46,0,0,0,0,0.0,0,0,0.0,false
170,0,0,0,0,0.0,0,0,0.0,false
41,0,0,0,0,0.0,0,0,0.0,false
362,0,0,0,0,0.0,0,0,0.0,false
137,1,1,1,1,1.0,0,0,0.0,false
79,0,0,0,0,0.0,0,0,0.0,false
146,0,0,0,0,0.0,0,0,0.0,false
68,0,0,0,0,0.0,0,0,0.0,false
150,0,0,0,0,0.0,0,0,0.0,false
33,0,0,0,0,0.0,0,0,0.0,false
162,2,1,5,3,2.5,2,1,1.0,false
80,0,0,0,0,0.0,0,0,0.0,false
86,0,0,0,0,0.0,0,0,0.0,false
166,1,1,4,4,4.0,53,53,53.0,false
163,0,0,0,0,0.0,0,0,0.0,true
