@relation zookeeper_TE11
@attribute SIZE numeric
@attribute NR numeric
@attribute N_AUTH numeric
@attribute LOC_ADDED numeric
@attribute MAX_LOC_ADDED numeric
@attribute AVG_LOC_ADDED numeric
@attribute CHURN numeric
@attribute MAX_CHURN numeric
@attribute AVG_CHURN numeric
@attribute IS_BUGGY {'true', 'false'}
@data
44,0,0,0,0,0.0,0,0,0.0,false
120,1,1,4,4,4.0,1,1,1.0,true
40,0,0,0,0,0.0,0,0,0.0,false
77,1,1,2,2,2.0,1,1,1.0,false
120,0,0,0,0,0.0,0,0,0.0,false
130,0,0,0,0,0.0,0,0,0.0,false
143,0,0,0,0,0.0,0,0,0.0,false
106,3,2,14,8,4.666666666666667,37,26,12.333333333333334,false
716,15,5,242,70,16.133333333333333,288,192,19.2,true
93,1,1,6,6,6.0,0,0,0.0,false
84,0,0,0,0,0.0,0,0,0.0,false
326,3,3,4,2,1.3333333333333333,20,19,6.666666666666667,true
293,5,4,32,27,6.4,23,16,4.6,false
81,1,1,0,0,0.0,7,7,7.0,false
481,6,4,42,11,7.0,57,29,9.5,false
82,0,0,0,0,0.0,0,0,0.0,false
106,0,0,0,0,0.0,0,0,0.0,false
57,1,1,1,1,1.0,0,0,0.0,false
129,3,2,6,2,2.0,5,2,1.6666666666666667,false
33,0,0,0,0,0.0,0,0,0.0,false
242,1,1,2,2,2.0,1,1,1.0,false
328,1,1,3,3,3.0,1,1,1.0,false
72,0,0,0,0,0.0,0,0,0.0,false
972,4,4,14,6,3.5,10,6,2.5,true
461,0,0,0,0,0.0,0,0,0.0,false
256,5,4,26,21,5.2,28,17,5.6,true
140,0,0,0,0,0.0,0,0,0.0,false
53,0,0,0,0,0.0,0,0,0.0,false
87,0,0,0,0,0.0,0,0,0.0,false
85,0,0,0,0,0.0,0,0,0.0,false
699,2,2,1,1,0.5,37,22,18.5,false
483,3,2,63,52,21.0,13,8,4.333333333333333,true
31,0,0,0,0,0.0,0,0,0.0,false
1123,14,6,249,157,17.785714285714285,177,99,12.642857142857142,true
251,1,1,4,4,4.0,0,0,0.0,false
193,1,1,2,2,2.0,1,1,1.0,false
192,1,1,9,9,9.0,0,0,0.0,false
76,0,0,0,0,0.0,0,0,0.0,false
36,0,0,0,0,0.0,0,0,0.0,false
82,1,1,0,0,0.0,10,10,10.0,false
271,2,2,5,3,2.5,3,2,1.5,false
32,0,0,0,0,0.0,0,0,0.0,false
79,0,0,0,0,0.0,0,0,0.0,false
140,0,0,0,0,0.0,0,0,0.0,false
41,1,1,2,2,2.0,1,1,1.0,false
27,0,0,0,0,0.0,0,0,0.0,false
66,1,1,1,1,1.0,0,0,0.0,false
34,0,0,0,0,0.0,0,0,0.0,false
