JAVA_CLASS,RELEASE,SIZE,NR,N_AUTH,LOC_ADDED,MAX_LOC_ADDED,AVG_LOC_ADDED,CHURN,MAX_CHURN,AVG_CHURN,IS_BUGGY
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java,2,509,6,3,36,20,6.0,163,124,27.166666666666668,false
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java,2,65,1,1,9,9,9.0,4,4,4.0,false
hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryManager.java,2,36,2,1,0,0,0.0,7,5,3.5,false
hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java,2,56,1,1,3,3,3.0,0,0,0.0,false
hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerMXBean.java,2,31,0,0,0,0,0.0,0,0,0.0,false
hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryEndPoint.java,2,28,0,0,0,0,0.0,0,0,0.0,false
hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeReconnectCallback.java,2,114,1,1,14,14,14.0,0,0,0.0,false
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,2,764,20,3,842,370,42.1,612,327,30.6,false
hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java,2,363,1,1,11,11,11.0,6,6,6.0,false
hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java,2,183,0,0,0,0,0.0,0,0,0.0,false
hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConsumeHandler.java,2,58,0,0,0,0,0.0,0,0,0.0,false
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,2,800,4,2,19,11,4.75,72,62,18.0,false
hedwig-client/src/main/java/org/apache/hedwig/client/api/Client.java,2,42,0,0,0,0,0.0,0,0,0.0,false
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,2,582,6,3,118,67,19.666666666666668,116,68,19.333333333333332,false
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java,2,90,0,0,0,0,0.0,0,0,0.0,false
hedwig-client/src/main/java/org/apache/hedwig/util/HedwigSocketAddress.java,2,143,1,1,0,0,0.0,5,5,5.0,false
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java,2,79,1,1,1,1,1.0,1,1,1.0,true
bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/SnapshotMap.java,2,132,0,0,0,0,0.0,0,0,0.0,false
hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkSubscriber.java,2,141,1,1,0,0,0.0,4,4,4.0,false
hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ServerRedirectLoopException.java,2,38,0,0,0,0,0.0,0,0,0.0,false
hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,2,612,4,1,25,7,6.25,160,92,40.0,false
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java,2,90,1,1,22,22,22.0,3,3,3.0,false
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java,2,85,0,0,0,0,0.0,0,0,0.0,false
hedwig-server/src/main/java/org/apache/hedwig/server/delivery/ChannelEndPoint.java,2,85,1,1,0,0,0.0,4,4,4.0,false
hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java,2,80,1,1,0,0,0.0,5,5,5.0,false
hedwig-client/src/main/java/org/apache/hedwig/client/netty/WriteCallback.java,2,103,1,1,1,1,1.0,4,4,4.0,false
hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java,2,160,1,1,0,0,0.0,1,1,1.0,false
bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java,2,271,1,1,13,13,13.0,11,11,11.0,false
hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubSubscriber.java,2,86,1,1,2,2,2.0,16,16,16.0,false
bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java,2,507,4,2,36,31,9.0,25,16,6.25,false
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java,2,27,1,1,53,53,53.0,52,52,52.0,false
hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java,2,111,0,0,0,0,0.0,0,0,0.0,false
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanRequest.java,2,64,0,0,0,0,0.0,0,0,0.0,false
hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigJMXService.java,2,37,0,0,0,0,0.0,0,0,0.0,false
hedwig-client/src/main/java/org/apache/hedwig/util/Option.java,2,43,0,0,0,0,0.0,0,0,0.0,false
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java,2,664,1,1,1,1,1.0,0,0,0.0,false
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheKey.java,2,74,0,0,0,0,0.0,0,0,0.0,false
hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanRegistry.java,2,48,0,0,0,0,0.0,0,0,0.0,false
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,2,256,3,2,21,14,7.0,22,19,7.333333333333333,false
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,2,905,9,3,78,30,8.666666666666666,143,65,15.88888888888889,true
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheMXBean.java,2,45,0,0,0,0,0.0,0,0,0.0,false
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java,2,576,2,1,13,11,6.5,26,22,13.0,false
hedwig-client/src/main/java/org/apache/hedwig/client/api/Publisher.java,2,63,0,0,0,0,0.0,0,0,0.0,false
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java,2,184,3,2,9,5,3.0,3,2,1.0,false
bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java,2,113,2,2,2,1,1.0,10,9,5.0,false
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,2,172,3,2,2,2,0.6666666666666666,18,8,6.0,false
hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionManager.java,2,108,1,1,0,0,0.0,4,4,4.0,false
bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java,2,98,1,1,1,1,1.0,0,0,0.0,false
hedwig-client/src/main/java/org/apache/hedwig/util/ConcurrencyUtils.java,2,49,0,0,0,0,0.0,0,0,0.0,false
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java,2,148,0,0,0,0,0.0,0,0,0.0,false
hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConfiguration.java,2,36,1,1,2,2,2.0,0,0,0.0,false
hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java,2,79,0,0,0,0,0.0,0,0,0.0,false
hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java,2,172,2,1,9,8,4.5,12,10,6.0,false
hedwig-server/src/main/java/org/apache/hedwig/admin/HedwigAdmin.java,2,400,2,2,7,4,3.5,3,3,1.5,false
hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java,2,92,0,0,0,0,0.0,0,0,0.0,false
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,2,46,8,2,633,541,79.125,579,531,72.375,false
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java,2,153,6,3,73,65,12.166666666666666,49,46,8.166666666666666,false
bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java,2,209,1,1,0,0,0.0,5,5,5.0,false
hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryCallback.java,2,27,0,0,0,0,0.0,0,0,0.0,false
bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java,2,451,4,3,83,55,20.75,34,25,8.5,false
hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java,2,105,0,0,0,0,0.0,0,0,0.0,false
bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,2,276,3,2,1,1,0.3333333333333333,60,30,20.0,false
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java,2,187,3,2,24,22,8.0,8,5,2.6666666666666665,false
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java,2,81,0,0,0,0,0.0,0,0,0.0,false
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java,2,788,6,3,54,19,9.0,76,28,12.666666666666666,false
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java,2,60,0,0,0,0,0.0,0,0,0.0,false
hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClient.java,2,48,0,0,0,0,0.0,0,0,0.0,false
hedwig-protocol/src/main/java/org/apache/hedwig/exceptions/PubSubException.java,2,162,0,0,0,0,0.0,0,0,0.0,true
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java,2,150,2,2,5,5,2.5,58,53,29.0,false
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,2,169,2,2,1,1,0.5,4,4,2.0,false
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java,2,236,0,0,0,0,0.0,0,0,0.0,false
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java,2,150,2,1,33,32,16.5,7,7,3.5,false
hedwig-client/src/main/java/org/apache/hedwig/client/netty/ConnectCallback.java,2,129,1,1,1,1,1.0,6,6,6.0,false
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java,2,481,2,1,8,8,4.0,54,42,27.0,false
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,2,529,4,1,13,8,3.25,4,3,1.0,false
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java,2,66,1,1,8,8,8.0,3,3,3.0,false
hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java,2,72,1,1,0,0,0.0,8,8,8.0,false
hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java,2,132,1,1,2,2,2.0,2,2,2.0,false
hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/TrueFilter.java,2,32,1,1,1,1,1.0,0,0,0.0,false
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java,2,196,1,1,6,6,6.0,1,1,1.0,false
hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyUnsubscribeHandler.java,2,74,0,0,0,0,0.0,0,0,0.0,false
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java,2,32,0,0,0,0,0.0,0,0,0.0,false
bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java,2,137,0,0,0,0,0.0,0,0,0.0,false
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,2,132,0,0,0,0,0.0,0,0,0.0,false
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java,2,84,1,1,9,9,9.0,17,17,17.0,false
bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java,2,148,0,0,0,0,0.0,0,0,0.0,false
hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionManager.java,2,78,0,0,0,0,0.0,0,0,0.0,false
bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java,2,174,0,0,0,0,0.0,0,0,0.0,false
hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigConsole.java,2,1041,1,1,16,16,16.0,12,12,12.0,false
hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java,2,43,1,1,1,1,1.0,0,0,0.0,false
bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java,2,368,2,2,181,171,90.5,124,123,62.0,false
hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerPipelineFactory.java,2,76,0,0,0,0,0.0,0,0,0.0,false
hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java,2,77,0,0,0,0,0.0,0,0,0.0,false
hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java,2,242,1,1,1,1,1.0,11,11,11.0,false
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java,2,55,1,1,4,4,4.0,5,5,5.0,false
hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ChannelDisconnectListener.java,2,29,0,0,0,0,0.0,0,0,0.0,false
hedwig-server/src/main/java/org/apache/hedwig/server/handlers/Handler.java,2,37,0,0,0,0,0.0,0,0,0.0,false
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java,2,180,0,0,0,0,0.0,0,0,0.0,false
hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java,2,98,0,0,0,0,0.0,0,0,0.0,false
bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java,2,215,2,1,12,8,6.0,38,32,19.0,false
hedwig-server/src/main/java/org/apache/hedwig/server/common/ByteStringInterner.java,2,45,0,0,0,0,0.0,0,0,0.0,false
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java,2,158,2,1,3,2,1.5,1,1,0.5,false
bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanInfo.java,2,27,0,0,0,0,0.0,0,0,0.0,false
hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/ZkSubscriptionManager.java,2,227,0,0,0,0,0.0,0,0,0.0,false
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java,2,98,0,0,0,0,0.0,0,0,0.0,false
hedwig-client/src/main/java/org/apache/hedwig/client/handlers/MessageConsumeCallback.java,2,96,0,0,0,0,0.0,0,0,0.0,false
hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClientFactory.java,2,60,0,0,0,0,0.0,0,0,0.0,false
hedwig-client/src/main/java/org/apache/hedwig/client/data/TopicSubscriber.java,2,74,0,0,0,0,0.0,0,0,0.0,false
hedwig-client/src/main/java/org/apache/hedwig/client/handlers/UnsubscribeResponseHandler.java,2,84,0,0,0,0,0.0,0,0,0.0,false
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,2,163,2,2,3,2,1.5,6,4,3.0,false
hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/SubscriptionStateUtils.java,2,41,0,0,0,0,0.0,0,0,0.0,false
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java,2,39,0,0,0,0,0.0,0,0,0.0,false
hedwig-server/src/main/java/org/apache/hedwig/server/ssl/SslServerContextFactory.java,2,53,0,0,0,0,0.0,0,0,0.0,false
hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java,2,201,1,1,0,0,0.0,4,4,4.0,false
hedwig-client/src/main/java/org/apache/hedwig/client/HedwigClient.java,2,72,0,0,0,0,0.0,0,0,0.0,false
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManager.java,2,94,1,1,0,0,0.0,3,3,3.0,false
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/Factory.java,2,22,0,0,0,0,0.0,0,0,0.0,false
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieMXBean.java,2,31,1,1,2,2,2.0,2,2,2.0,false
hedwig-client/src/main/java/org/apache/hedwig/util/FileUtils.java,2,98,0,0,0,0,0.0,0,0,0.0,false
hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/AlreadyStartDeliveryException.java,2,36,0,0,0,0,0.0,0,0,0.0,false
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java,2,906,3,1,38,34,12.666666666666666,169,131,56.333333333333336,false
hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,2,574,2,1,3,3,1.5,8,5,4.0,false
hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java,2,436,3,1,28,24,9.333333333333334,67,53,22.333333333333332,false
hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java,2,191,1,1,2,2,2.0,1,1,1.0,false
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheBean.java,2,64,0,0,0,0,0.0,0,0,0.0,false
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,2,255,4,1,79,68,19.75,51,20,12.75,false
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,2,507,9,2,39,22,4.333333333333333,114,59,12.666666666666666,false
hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java,2,299,2,1,2,2,1.0,10,8,5.0,false
hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsynBKCallback.java,2,103,0,0,0,0,0.0,0,0,0.0,false
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,2,227,3,2,3,2,1.0,46,26,15.333333333333334,false
hedwig-client/src/main/java/org/apache/hedwig/util/Pair.java,2,42,0,0,0,0,0.0,0,0,0.0,false
hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java,2,67,1,1,0,0,0.0,3,3,3.0,false
hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java,2,57,1,1,0,0,0.0,5,5,5.0,false
hedwig-client/src/main/java/org/apache/hedwig/client/data/MessageConsumeData.java,2,58,0,0,0,0,0.0,0,0,0.0,false
hedwig-client/src/main/java/org/apache/hedwig/client/netty/ClientChannelPipelineFactory.java,2,58,0,0,0,0,0.0,0,0,0.0,false
hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslClientContextFactory.java,2,41,0,0,0,0,0.0,0,0,0.0,false
hedwig-server/src/main/java/org/apache/hedwig/admin/console/ReadTopic.java,2,355,1,1,2,2,2.0,2,2,2.0,false
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringUtils.java,2,69,0,0,0,0,0.0,0,0,0.0,false
hedwig-server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java,2,81,1,1,1,1,1.0,9,9,9.0,false
hedwig-server/src/main/java/org/apache/hedwig/server/common/TerminateJVMExceptionHandler.java,2,32,1,1,1,1,1.0,0,0,0.0,false
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,2,216,3,1,8,3,2.6666666666666665,11,7,3.6666666666666665,false
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java,2,282,1,1,0,0,0.0,11,11,11.0,false
hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/FakeBookie.java,2,101,0,0,0,0,0.0,0,0,0.0,false
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Main.java,2,54,0,0,0,0,0.0,0,0,0.0,false
hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PubSubCallback.java,2,88,0,0,0,0,0.0,0,0,0.0,false
hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java,2,446,2,1,1,1,0.5,17,17,8.5,false
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheValue.java,2,94,0,0,0,0,0.0,0,0,0.0,false
hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeResponseHandler.java,2,342,1,1,36,36,36.0,6,6,6.0,false
hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java,2,168,1,1,0,0,0.0,14,14,14.0,false
hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/HedwigBenchmark.java,2,165,1,1,22,22,22.0,37,37,37.0,false
hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java,2,162,1,1,0,0,0.0,13,13,13.0,false
hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MessageFilter.java,2,31,0,0,0,0,0.0,0,0,0.0,false
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZkUtils.java,2,94,0,0,0,0,0.0,0,0,0.0,false
hedwig-client/src/main/java/org/apache/hedwig/conf/AbstractConfiguration.java,2,63,1,1,0,0,0.0,9,9,9.0,false
hedwig-client/src/main/java/org/apache/hedwig/client/netty/ResponseHandler.java,2,366,1,1,1,1,1.0,0,0,0.0,false
hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java,2,682,4,1,24,14,6.0,96,37,24.0,false
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ExitCode.java,2,40,0,0,0,0,0.0,0,0,0.0,false
hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionEventListener.java,2,57,0,0,0,0,0.0,0,0,0.0,false
hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java,2,318,3,2,5,4,1.6666666666666667,81,47,27.0,false
hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PublishResponseHandler.java,2,71,0,0,0,0,0.0,0,0,0.0,false
hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ChannelTracker.java,2,124,0,0,0,0,0.0,0,0,0.0,false
hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java,2,355,3,1,81,67,27.0,186,174,62.0,false
hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkPublisher.java,2,136,1,1,0,0,0.0,3,3,3.0,false
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallbackWithContext.java,2,37,0,0,0,0,0.0,0,0,0.0,false
bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java,2,283,4,3,6,4,1.5,30,23,7.5,false
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManagerWithRangeScan.java,2,27,0,0,0,0,0.0,0,0,0.0,false
hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java,2,85,1,1,3,3,3.0,21,21,21.0,false
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/RangeScanRequest.java,2,77,0,0,0,0,0.0,0,0,0.0,false
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,2,6523,1,1,6348,6348,6348.0,156,156,156.0,true
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java,2,744,3,1,3,2,1.0,40,28,13.333333333333334,false
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,2,473,12,3,373,194,31.083333333333332,282,129,23.5,false
hedwig-client/src/main/java/org/apache/hedwig/util/Callback.java,2,47,0,0,0,0,0.0,0,0,0.0,false
bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java,2,147,1,1,2,2,2.0,3,3,3.0,false
hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AllToAllTopologyFilter.java,2,39,0,0,0,0,0.0,0,0,0.0,false
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java,2,52,1,1,3,3,3.0,1,1,1.0,false
hedwig-server/src/main/java/org/apache/hedwig/admin/console/JLineHedwigCompletor.java,2,92,0,0,0,0,0.0,0,0,0.0,false
hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxySubscribeHandler.java,2,83,0,0,0,0,0.0,0,0,0.0,false
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/IOUtils.java,2,55,0,0,0,0,0.0,0,0,0.0,false
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,2,62,5,1,161,109,32.2,159,88,31.8,false
hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java,2,153,0,0,0,0,0.0,0,0,0.0,false
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/MathUtils.java,2,38,0,0,0,0,0.0,0,0,0.0,false
hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerBean.java,2,51,1,1,1,1,1.0,0,0,0.0,false
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerMXBean.java,2,58,0,0,0,0,0.0,0,0,0.0,false
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java,2,139,1,1,10,10,10.0,2,2,2.0,false
hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/InvalidSubscriberIdException.java,2,37,0,0,0,0,0.0,0,0,0.0,false
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistRequest.java,2,58,0,0,0,0,0.0,0,0,0.0,false
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java,2,91,0,0,0,0,0.0,0,0,0.0,false
hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java,2,28,0,0,0,0,0.0,0,0,0.0,false
hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/TooManyServerRedirectsException.java,2,39,0,0,0,0,0.0,0,0,0.0,false
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java,2,127,5,2,35,23,7.0,24,14,4.8,false
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallback.java,2,63,0,0,0,0,0.0,0,0,0.0,false
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,2,189,3,2,1,1,0.3333333333333333,16,15,5.333333333333333,false
bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,2,549,6,2,10,9,1.6666666666666667,182,110,30.333333333333332,false
hedwig-server/src/main/java/org/apache/hedwig/server/common/UnexpectedError.java,3,35,0,0,0,0,0.0,0,0,0.0,false
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java,3,388,2,2,9,8,4.5,9,6,4.5,false
bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCursor.java,3,84,0,0,0,0,0.0,0,0,0.0,false
bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTableItem.java,3,70,0,0,0,0,0.0,0,0,0.0,false
bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,3,92,0,0,0,0,0.0,0,0,0.0,false
bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanRegistry.java,3,89,1,1,2,2,2.0,1,1,1.0,false
hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java,3,63,0,0,0,0,0.0,0,0,0.0,false
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java,3,51,0,0,0,0,0.0,0,0,0.0,false
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java,3,147,0,0,0,0,0.0,0,0,0.0,false
hedwig-client/src/main/java/org/apache/hedwig/client/data/PubSubData.java,3,179,3,2,4,2,1.3333333333333333,31,18,10.333333333333334,false
hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/HChannelHandler.java,3,284,1,1,0,0,0.0,23,23,23.0,false
hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java,3,106,1,1,1,1,1.0,1,1,1.0,false
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringEntryFormatter.java,3,47,0,0,0,0,0.0,0,0,0.0,false
